Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ROI: 2.00 µm per pixel: Channel 2: Mean	ROI: 2.00 µm per pixel: Channel 3: Mean	ROI: 2.00 µm per pixel: Channel 4: Mean	Area µm^2	Circularity	Max diameter µm
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	587684d8-ae6f-4c8e-a343-b7e1e7b8b588	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	417.71	182.31	4618.1709	485.4756	7950.7075	349.3686	0.559	28.0468
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	82670820-7ade-457b-8cff-d8de017c310a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	357.62	443.53	1977.9883	467.9647	2891.8	348.6156	0.557	28.113
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	bddce0c8-1d4e-49a1-90c2-0fdd6991b121	Detection		NeuN: Ignore*	Root object (Image)	Polygon	417.63	274.14	2201.9753	397.5555	5210.7529	342.0963	0.6623	25.6435
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	5f26f089-4c04-44e1-847d-eb2c5ca40f6b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	84.73	470.87	5820.1729	443.8271	7571.2222	336.3779	0.5416	28.5292
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	1617ac57-273a-4b51-9b79-25fc56c04a21	Detection		NeuN: Ignore*	Root object (Image)	Polygon	104.71	523.26	2243.7195	427.1463	6324.5488	331.8614	0.5568	27.2726
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	00af98dc-65ce-49a8-ada2-c1a578658aa4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	411.64	248.96	3102.1316	456.4342	6280.5132	330.7458	0.6982	25.1067
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	dc4dc892-bce2-4ad3-941c-80155a57526c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	394.95	246.71	3202.5405	427.7297	4115.811	326.7601	0.6259	27.0591
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	ffa5f78c-c8d2-4510-9651-2edf022374a1	Detection		NeuN: Ignore*	Root object (Image)	Polygon	94.94	506.87	3444.1689	389.8441	5998.8052	322.1329	0.5635	26.4299
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	f4d40bbb-31b3-4cf8-9e91-eb0d0de6547a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	382.52	319.41	1945.28	422.2533	2452.1868	319.2565	0.6887	23.2914
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	9e54fbfe-7bf8-4be3-9166-a923f6211693	Detection		NeuN: Ignore*	Root object (Image)	Polygon	121.9	227.97	1739.6582	332.2911	5178.709	315.5065	0.6891	23.1948
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	0a97f265-2b34-4bd5-a5ad-f68872919282	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	307.41	117.55	1518	6535.7944	1731.5068	313.9999	0.6632	24.7392
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	7b884ff0-57fe-4807-8e05-50e4d013254f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	304.94	90.64	2518.5	508.8055	5067.25	311.1345	0.6748	23.7543
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	2eb39ca2-6732-436f-8711-483289a0c3bd	Detection		NeuN: Ignore*	Root object (Image)	Polygon	327.89	428.48	1919.0946	540.7432	3718.2568	311.2536	0.5836	26.9241
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	9d74e1d0-4194-4774-86de-c9b1fd81a570	Detection		NeuN: Ignore*	Root object (Image)	Polygon	414.83	409.72	1775.4675	519.4545	3962.5195	309.8783	0.5569	25.8179
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	469fca03-abc0-4e5d-83c7-36636d42a646	Detection		NeuN: Ignore*	Root object (Image)	Polygon	395.06	288.71	1934.5616	457.2055	4528.7808	307.6221	0.6081	25.9549
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	57eebe46-6bfc-488a-9dc4-ce8fad99637d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	83.75	426.28	4436.0269	451.92	6777.0132	303.5	0.6408	25.0808
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	9c2b5f3c-fd23-415c-9b44-601774d2bb55	Detection		NeuN: Ignore*	Root object (Image)	Polygon	151.09	499.47	3081.3088	408.5735	4912.5146	300.1255	0.6522	23.7549
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	6ddcaecb-3e4d-413f-baae-9103708d4957	Detection		NeuN: Ignore*	Root object (Image)	Polygon	434.85	223.22	2637.3286	463.0714	5858.043	285.1365	0.6751	21.4386
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	d8992108-ba40-4079-9eec-974bd81343bf	Detection		NeuN: Ignore*	Root object (Image)	Polygon	393.34	363.48	1847.3334	388.7246	2593.855	283.5104	0.6105	22.2286
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	1fe8dc31-c5f4-4505-be3b-7c27600a7806	Detection		NeuN: Ignore*	Root object (Image)	Polygon	455.62	212.4	3686.9253	446.9254	7600.9106	280.6216	0.6625	22.4757
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	b45cd540-d483-48cd-a2c2-2989e9c67d71	Detection		NeuN: Ignore*	Root object (Image)	Polygon	462.16	172.89	3145.4707	457.3235	8455.75	277.1164	0.6094	22.6072
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	2528e33c-2219-4572-b521-5533f2fe15e5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	350.12	348.07	1748.0461	407.4154	2351.5693	276.1165	0.5287	25.648
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	cb6243f4-e365-4984-a040-1478811608bf	Detection		NeuN: Ignore*	Root object (Image)	Polygon	342.15	95.44	1827.3231	1551.9231	2390.1384	274.6276	0.6869	23.2005
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	e4842856-19f8-4fb8-8cf5-2aa39b186bcc	Detection		NeuN: Ignore*	Root object (Image)	Polygon	372.46	181.87	2219.4834	555.6833	4501.9165	263.5006	0.6825	21.5888
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	9659ae2b-f380-49d2-86de-ba6455f5bb47	Detection		NeuN: Ignore*	Root object (Image)	Polygon	323.11	100.85	1420.873	918.6984	2917.1904	263.1292	0.6885	21.7287
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	2fcb94c3-1160-4fd1-8ff1-9e898c00c7cb	Detection		NeuN: Ignore*	Root object (Image)	Polygon	182.23	93.13	1414.4098	377.0656	3796.9673	259.1353	0.6217	24.1862
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	2491f914-a22b-4c9a-b5df-065c767d05f8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	200.09	395.55	2085.623	437.8361	4219.6885	255.6254	0.6452	21.7095
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	2a32f1e3-a00d-4f15-a046-23c100c5d9b7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	288.4	148.03	2231.3115	458.3607	3599.6558	253.4935	0.6578	20.8922
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	3c368797-23a6-429b-93fe-505c4bf3dfcf	Detection		NeuN: Ignore*	Root object (Image)	Polygon	382.14	302.13	2100.8794	460.2414	3839.6206	252.8795	0.6927	21.1039
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	6d42d2cb-0e03-41db-9212-2f6bdf498d86	Detection		NeuN: Ignore*	Root object (Image)	Polygon	370.33	363.34	1176.5254	331	2552.3052	248.984	0.6699	22.4151
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	f7f19add-d22b-4224-a9f2-cb6ed91c7096	Detection		NeuN: Ignore*	Root object (Image)	Polygon	403.79	296.44	1524.2373	378.661	3705.0339	247.8676	0.5865	25.8214
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	456b7779-c15d-4b0b-9c20-d0b38eb8ace5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	276.27	90.64	2763.2808	482.2982	6303.7544	245.6286	0.5802	24.823
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	0ab57dbf-8f0d-4bf6-a459-08b09c28c231	Detection		NeuN: Ignore*	Root object (Image)	Polygon	333.79	412.34	1663.1333	909.95	2889.8333	244.5067	0.6662	20.6394
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	871b191b-78c9-4ff5-bce7-36ca95c757cf	Detection		NeuN: Ignore*	Root object (Image)	Polygon	129.54	213.93	1594.1356	357.1187	4955.271	242.0021	0.5816	25.2982
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	8342e178-8fe1-4c0c-ad03-d8854a911022	Detection		NeuN: Ignore*	Root object (Image)	Polygon	357.51	72.33	1565.9636	393.3636	4235.7271	232.8658	0.6473	20.9398
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	8868fd47-df01-4e74-b495-964170221657	Detection		NeuN: Ignore*	Root object (Image)	Polygon	75.17	337.57	2560.7222	453.7963	4940.6113	232.1195	0.5648	24.9669
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	bd0b0797-ff76-46a4-a4c7-51c336721e14	Detection		NeuN: Ignore*	Root object (Image)	Polygon	483.69	346.37	3683.1355	440.4746	6231.3052	227.9891	0.6536	21.505
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	25b73f35-ab08-47fb-a8f9-7b567a21d862	Detection		NeuN: Ignore*	Root object (Image)	Polygon	184.88	133.85	1977.0546	401.5636	3080.5454	219.1257	0.5814	21.5381
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	5d9cbb4d-9bd0-47ed-b81b-2c928633da26	Detection		NeuN: Ignore*	Root object (Image)	Polygon	336.74	302.68	2035.5416	550.3125	5155.354	216.8849	0.6239	21.0925
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	1f6460ff-5a4a-4af9-8403-fb2a8c70e358	Detection		NeuN: Ignore*	Root object (Image)	Polygon	364.13	331.55	1866	377.7556	2483.6667	196.2636	0.5718	22.3485
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	3ff9cb14-1fc4-40b1-9828-3ca00f41e8c7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	505.73	341.42	1999.1428	410.6735	4917.6733	191.4861	0.6255	18.8637
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	2ae0f0e3-3f87-4d24-8c91-e234b5ed1bc9	Detection		NeuN: Ignore*	Root object (Image)	Polygon	303.74	168.14	3311.4048	409.2619	2889.8096	189.5069	0.6797	18.562
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	06aad67e-0480-4066-89b8-53e8140481dc	Detection		NeuN: Ignore*	Root object (Image)	Polygon	303.45	74.49	2119.2632	423.5526	3770.8157	164.6254	0.633	16.3659
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	2d3f6168-b172-42ae-a35e-9f1c4202be73	Detection		NeuN: Ignore*	Root object (Image)	Polygon	69.18	317.16	1627.0312	347.9688	2419.0625	157.8767	0.6587	18.1784
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	06a9d9a9-082e-4237-833e-9c3faf220e32	Detection		NeuN: Ignore*	Root object (Image)	Polygon	377.57	398.68	1627.0278	434.7222	4129.9165	156.1299	0.5064	20.0537
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	77399011-1d4c-47ff-a289-877c9eec8649	Detection		NeuN: Ignore*	Root object (Image)	Polygon	112.4	448.47	1932.125	419.3125	4511.5625	151.6178	0.5791	19.0233
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	36542b15-d722-4805-847d-12bb13643952	Detection		NeuN: Ignore*	Root object (Image)	Polygon	326.84	321.41	1970.871	432.0645	2607.6128	146.7532	0.6352	16.6373
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	ab995001-c57e-4893-a536-3c3849a168b0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	337.1	388.9	1558.2693	394.7692	2245.8076	117.1209	0.6341	16.2794
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	ccae67d3-1c3d-42c6-be52-90e61f8fc405	Detection		Ignore*	Root object (Image)	Polygon	216.58	606.7	1560.3636	354.9546	646.1818	93.1213	0.6789	13.5114
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	655c47ea-9aa1-45de-af16-a6b9bed1bcb1	Detection		NeuN: Ignore*	Root object (Image)	Polygon	207.13	178.31	1888.5909	456.4091	4047.4092	91.8773	0.6275	13.0027
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	8c355b6d-c615-4491-bc91-33ef17bc5abf	Detection		NeuN: Ignore*	Root object (Image)	Polygon	317.22	561	1218.1904	395.8571	851.381	89.1361	0.6244	13.9077
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	4f2da093-a728-40b5-abd3-971826599491	Detection		Ignore*	Root object (Image)	Polygon	230.16	598.24	1455.3158	373.1579	762.7368	84.7524	0.6517	12.747
DRG T M1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T M1_coupe 1	7629ded0-776f-4042-ab8a-fb4107ea9c92	Detection		Ignore*	Root object (Image)	Polygon	251.88	584.65	1023.1539	318.3077	453.3846	61.9975	0.5508	12.9836
