Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ROI: 2.00 µm per pixel: Channel 2: Mean	ROI: 2.00 µm per pixel: Channel 3: Mean	ROI: 2.00 µm per pixel: Channel 4: Mean	Area µm^2	Circularity	Max diameter µm
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	6dcc5d8d-0f99-4212-bc3f-d5fb57dbee6e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	315.15	651.38	2408.8977	635.3268	3266.3896	1022.4864	0.6271	44.0592
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	ace9f3e8-47e5-49ad-aa58-30e82a7cfae0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	421.76	772.63	1922.2015	400.4071	5650.522	1020.1211	0.6104	44.1947
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	8b748674-9be0-48ec-a09e-deb69aa64f6b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	323.42	607.9	4684.9526	517.4427	6690.2095	1009.9866	0.5036	48.0892
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	e4c1e3e4-af1f-4583-a63a-d7046706cb36	Detection		NeuN: Ignore*	Root object (Image)	Polygon	451.24	567.39	2394.502	442.7918	3483.8245	1007.6157	0.666	43.0164
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	77a32d83-96a0-4545-a7be-38b7462220a8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	558.32	713.59	2056.6316	374.8988	7865.1338	1003.0092	0.682	40.8716
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	157fec23-fa1b-4b5a-89d4-9630c892736a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	543.07	859.93	3266.5334	652.3	6305.5918	1001.3538	0.6608	40.5743
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	e0957893-e686-4b55-a64d-fd70df8fdd3a	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	944.52	944.06	2044.1975	9851.2881	1436.2716	990.1119	0.4639	53.5963
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	46c708cb-46b7-4316-a6e1-3990203c919c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	419.01	716.4	1954.5299	398.0299	9222.0469	956.5251	0.6927	42.111
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	635f7269-fecc-4a73-bbdc-aaec38eaa14e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	369.05	747.11	2583.8496	487.708	9819.2432	921.9913	0.6595	40.119
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	87e524df-3784-464a-a53f-4be6f2df9cb5	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	345.86	766.65	4413.1797	457.1798	8444.7061	920.8817	0.4971	45.8503
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	c93fafe6-4e6e-438c-ac67-1757e58e7986	Detection		NeuN: Ignore*	Root object (Image)	Polygon	475.72	680.83	2335.6221	378.2949	4483.9033	898.8901	0.6737	40.0554
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	01345ab9-558d-4a12-9be2-584d36a74abb	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	925.24	789.92	4179.6138	570.9545	6838	895.7499	0.6947	38.0112
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	e0c61f82-e227-426f-8aca-d4ee1cedfbdb	Detection		NeuN: Ignore*	Root object (Image)	Polygon	534.64	412.65	2308.7249	459.0367	8506.2568	884.6147	0.5881	38.422
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	d6f53bdf-fcf9-42a2-b531-e5c2c45b1fb8	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	785.13	675.07	8899.7393	512.3333	8396.6719	850.9932	0.4975	51.0339
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	80e6543a-620b-4ec6-8dde-683d36dc1cea	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	453.68	655.27	7264.5894	545.8068	4987.1255	844.3764	0.6204	38.3951
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	69f519a0-00ec-4bec-a9d2-ccdc50a92b3d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	389.78	429.74	8764.0439	1192.4252	9693.1211	835.6368	0.586	40.7475
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	e45a6ba6-7b10-483a-a9e9-870597eb8a42	Detection		NeuN: Ignore*	Root object (Image)	Polygon	348.39	667.19	2039.9043	416.7225	2880.5933	835.4775	0.7003	36.6989
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	bcdcc992-12f3-4131-b04d-ae4a498f7d1d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	417.57	443.04	3389.2021	537.0933	7237.8599	805.7403	0.6952	36.5568
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	fd925349-830b-44cd-9ecb-a4ddfe2e17f0	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	541.81	742.3	2118.1951	11831.4453	1818.08	799.7477	0.5734	41.2449
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	26faaee6-1d67-4aad-944f-0c649af9f254	Detection		NeuN: Ignore*	Root object (Image)	Polygon	293.82	674.07	2850.2856	1701.4642	4902.5205	783.4814	0.6104	40.0028
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	d3fbce89-32d4-4dd1-b00c-6dba1344749f	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	560.6	900.59	3496.2983	4021.2407	2222.0681	779.993	0.5966	43.4157
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	d35c8c1d-0319-4777-9e68-4ce207e0d5a8	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	346.5	545.44	4216.8218	558.8168	6871.7539	764.8449	0.6029	37.0949
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	efdf1107-5844-4dfd-8167-7d2e544113d8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	421.37	855.18	1759.0864	422.4865	6606.4541	761.8603	0.6306	37.7668
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	d254e1d2-2b1d-4f82-a6d0-84b377ebfa1a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	887.81	663.39	2567.5212	622.4628	8186.665	758.8657	0.4421	45.292
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	d70076aa-af73-42c0-a8c4-df168b4eaf09	Detection		NeuN: Ignore*	Root object (Image)	Polygon	515.37	874.79	3369.9043	595.9894	10279.6592	757.2554	0.6095	37.0961
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	0e97af0e-6c3d-4a78-aa5e-7ccb1af2c13e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	873.45	750.95	7848.6704	451.9027	4454.2759	753.2616	0.6112	38.6878
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	53943fab-6002-4780-8054-c783c31815e8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	485.2	815.24	2421.0596	376.373	7955.3945	749.4899	0.6525	33.5068
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	cf6fc021-2dec-479f-a13b-49eb02422bc8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	373.07	793.68	2476.9619	520.875	3590.8967	746.3787	0.6156	39.0592
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	b96351ba-d240-4e81-a3ec-5d3054782c23	Detection		NeuN: Ignore*	Root object (Image)	Polygon	530.84	445.26	2023.5465	460.9071	11160.3877	742.513	0.6538	35.7925
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	536e7493-b8d9-4f6b-9c89-cc319baa400b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	360.5	520.22	2568.2119	442.8206	6896.3096	742.8406	0.6101	36.7264
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	88bd5b3e-547a-44cd-8d89-678d51e3ab74	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	553.72	833.39	11546.084	503.8708	8225.1348	735.3645	0.6242	38.0705
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	e9fdea58-79fd-4d7e-af80-a773258ac0b4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	504.76	846.26	1958.8202	407.2191	8769.0059	724.1328	0.674	35.0908
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	814903be-656c-493c-8234-f419d4c429a6	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	371.64	549.43	6164.5142	473.4914	4735.8916	719.3844	0.5774	35.549
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	d7fbe38b-62cb-426d-890c-774c6d87188c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	401.68	741.31	1922.1	399.6118	7429.147	713.0077	0.6392	35.3338
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	f20d6c0d-68e3-4327-9941-331a36580262	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	897.4	770.95	12721.6797	495.0571	6449.5659	709.0544	0.6183	35.3047
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	a743e244-714d-4822-b9de-1c62f312b3b6	Detection		NeuN: Ignore*	Root object (Image)	Polygon	449.68	818.8	2476.6228	388.4572	7556.5483	706.611	0.6087	39.2667
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	7c56b711-fa07-4eeb-8426-c43bb017c7c2	Detection		Ignore*	Root object (Image)	Polygon	881.2	1177.5	2286.9346	2930.4346	843.3929	684.491	0.5401	41.8709
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	5dbef75a-6e81-4be0-920f-63156d7a0bc7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	491.19	448.4	2175.1394	409.8121	5721	682.5386	0.6478	36.2363
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	0f62e7ab-670c-44af-a395-44a1bae1069c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	403.57	671.44	8457.6455	407.9193	6136.6958	674.9871	0.7189	32.329
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	83fd990a-085a-498a-849b-da388d7d7f11	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	504.91	712.02	10563.1406	416.8354	4975.1343	674.0197	0.6487	38.6857
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	664d3b9b-9bdd-48e7-857a-884a8ab4a00e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	561.56	361.7	9085.3438	399.3068	8489.166	672.1217	0.5392	39.9052
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	0fbd9f2f-11f3-44d3-8ffd-b6a503055459	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	298.5	626.65	7230.8843	505.4085	5593.0181	671.0006	0.5907	37.038
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	e124b96b-278c-4e4b-804a-404d7c29aa54	Detection		NeuN: Ignore*	Root object (Image)	Polygon	395.42	506.5	3188.2183	412.7515	9488	668.3528	0.652	33.4309
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	3aaa0082-9331-43b4-ac3b-4a89f6dbb209	Detection		NeuN: Ignore*	Root object (Image)	Polygon	542.6	338.92	2997.3313	536.3949	6084.7388	649.5011	0.5532	39.826
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	42d2c5b6-44cb-4621-a847-aed657b84be5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	355.76	605.27	2792.1375	435.0562	2776.7188	647.9874	0.5856	35.6861
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	a3fbcdba-e3c6-4766-82f9-3ae6473dc0b9	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	719.46	705.73	11647.1348	431.1718	6726.7607	647.1112	0.6301	33.3453
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	8ac65914-e2df-454d-a0a1-b6d1c95cb8de	Detection		NeuN: Ignore*	Root object (Image)	Polygon	494.78	923.38	2547.4294	568.4039	5794.769	641.3807	0.7006	31.7452
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	4239c474-ecb0-4f0e-b941-b73f9c4500ac	Detection		NeuN: Ignore*	Root object (Image)	Polygon	392.09	612.02	2040.5099	421.755	2458.0464	636.2861	0.5925	36.2369
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	f93e242a-82eb-4e7c-80d9-27a8f805a54b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	284.14	651.37	7802.5303	496.9933	6300.6177	628.2627	0.5896	36.3816
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	843bdad5-f58a-4aa6-8695-8ec530f08a3c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	719.55	761.59	3089.0388	538.1097	13120.4189	627.5073	0.5953	33.7022
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	f11c4b86-a2d7-4766-9c42-27ad5b256678	Detection		NeuN: Ignore*	Root object (Image)	Polygon	729.12	815.46	2002.4935	406.8896	7356.2339	623.7523	0.5823	38.0066
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	2f12e1ec-b5e5-47f5-8f49-63c20c9b608d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	318.86	558.16	2580.1392	613.3841	9664.3711	619.391	0.6143	35.725
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	be28ce6a-b49f-49f1-972b-f51a2c23f648	Detection		NeuN: Ignore*	Root object (Image)	Polygon	832.34	556.6	3530.4802	477.7039	7165.6841	613.1124	0.4001	44.2613
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	8984325d-480d-4a48-b31d-bd7f248700f2	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	571.4	381.3	12630.1367	427.4315	8176.8975	612.1288	0.678	30.9351
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	4a075f1c-3300-41aa-8cab-d6ea67af4216	Detection		NeuN: Ignore*	Root object (Image)	Polygon	473.26	842.69	1605.3423	346.4027	4693.1143	604.1378	0.5861	36.6231
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	799b57d3-0402-43c7-9d23-a068af8d92c4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	841.27	744.44	2867.3264	478.1805	10465.167	591.9991	0.6217	35.1523
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	bdead1c7-0462-401e-94a3-96e721274364	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	782.58	787.48	7615.9644	445.4572	5937.8145	583.8773	0.5755	35.948
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	4c43a37f-bd34-45d4-9bde-eb45d0f74c66	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	391.43	530.68	6282.3892	443.6336	4125.9771	573.4083	0.6476	34.1338
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	1fa4fed4-e948-4da8-b3b6-96078f505343	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	371.89	650.7	8493.9287	353.2	6323.5713	577.6295	0.7069	30.3558
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	384a6bcd-5aa4-4211-82d5-7fdd95976c63	Detection		NeuN: Ignore*	Root object (Image)	Polygon	810.48	766.86	2625.9285	459.3929	8872.6787	577.717	0.4943	41.4391
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	2b3256a1-674b-4464-a9b5-deb88c8c494f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	328.23	518.63	3060.1799	456.9928	6851.2661	569.2103	0.5433	34.8758
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	0950abc3-39e5-4659-aa48-adaa07fa883c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	412.86	592.53	6871.4136	546.1724	2315.8879	473.6881	0.5529	36.1967
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	76ae08c1-142b-4466-8349-1b6bc8a16828	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	779.95	695.15	9114.8057	435.4604	5400.3599	567.5164	0.6222	35.599
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	b36b3605-2d62-40ea-beaf-438f49b9898b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	508.44	777.03	8820.5107	490.2446	8560.2441	561.4908	0.5926	35.559
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	534eccdd-28d8-4f0e-9e47-5648d89eea40	Detection		NeuN: Ignore*	Root object (Image)	Polygon	503.8	373.17	3137.584	430.8905	8667.3359	559.2368	0.5671	33.5521
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	67c2209c-71ac-4fa8-b0a5-47a267a8aa0b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	436.72	533.38	10297.5186	442.2707	9207.707	556.5053	0.667	31.4742
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	e11bcff3-dba1-4265-a1a1-22331830fb8a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	432.59	488.68	2695.2632	619.7143	5996.8569	553.7466	0.6635	31.2225
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	e4afb12c-4187-4395-b7fc-3ed1445134a2	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	519.45	691.98	8577.3379	395.985	6223.8193	548.9948	0.7149	28.7155
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	5654c5a5-e54d-4ff4-94b1-59612386fd0b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	484.02	399.13	1988.6838	468.4559	3483.8308	547.7617	0.6851	30.0065
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	8a91b484-4a5e-4640-955a-624553f867c2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	534.44	632.41	2557.3958	460.0648	1530.6835	546.4788	0.6319	30.1645
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	5165e1ca-2f83-4aeb-8e96-09a139d70ab8	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	492.37	342.97	7502.8408	506.5076	7225.2578	544.3824	0.6349	33.3048
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	c4d833eb-91f3-49c7-b57f-6d41a40ce22e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	758.2	730.5	3136.6692	475.0376	2532.0601	541.2447	0.583	32.5348
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	1640e8dc-aaf7-4fc1-bfb4-db3235ccfbc3	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	708.32	733.59	4742.8569	414.381	9218.0713	539.501	0.5188	37.4657
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	95ff3542-81d4-47a0-8e84-e902e9ae561b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	912.42	701.82	1938.421	562.9098	7527.6689	536.7416	0.5135	37.6357
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	1dd95944-23f9-4e42-b4e5-eee7589129e3	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	352.27	458.15	7547.5454	481.7803	7724.1514	530.7471	0.6045	32.1075
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	08c4090c-6d13-459a-b242-21b3f74debea	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	484.29	567.74	6963.3838	451.84	3466.52	530.1254	0.7012	29.1562
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	351b89b6-ad3e-4a7e-a68e-880ce9d7034e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	583.52	827.31	4422.4219	425.3359	4702.6094	526.2656	0.5758	35.9183
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	4287d281-6ed5-415e-affb-d3356f061097	Detection		NeuN: Ignore*	Root object (Image)	Polygon	524.96	791.7	3220.7441	579.3333	4142.1475	523.2458	0.6348	32.3801
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	25054538-e792-4230-8152-3c817acf179b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	476.41	881.99	1774.1774	387.7016	4560.2983	521.9947	0.6786	30.8155
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	a7aa1e2d-cc58-4375-8aca-b58cb092e0f6	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	874.49	630.72	2192.2048	12188.5586	3858.1418	521.0181	0.5655	34.3884
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	cbce6ea3-d8ea-43cc-a9f9-285c2ca8a374	Detection		NeuN: Ignore*	Root object (Image)	Polygon	518.34	901.75	2335.2539	2523.5159	7475.6509	520.7415	0.6232	28.8648
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	f01da2d5-a9ec-486d-8c77-57cb31bb6af5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	913.46	731.33	2714.7603	668.2066	7007.9585	517.7554	0.4353	34.4959
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	9559048b-b1a4-4ea8-8641-c6283acb2b29	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	392.67	554.88	4945.1133	499.6227	4196.415	438.6198	0.5931	29.8084
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	6c363a33-8989-4b41-949c-722ff3ccedf4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	451.65	403.15	2160.48	459.056	6566.272	509.9757	0.6936	28.5701
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	f5ea6136-cfd7-4082-a40a-06cf67a060e7	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	520.47	334.41	6354.6694	490.7581	7079.6533	504.3744	0.51	33.3638
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	33bc084f-003b-451e-9db3-e132461da392	Detection		NeuN: Ignore*	Root object (Image)	Polygon	859.54	771.75	2884.2439	416.8374	8188.1299	503.9065	0.6641	33.5607
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	b5666d1a-a481-47b7-b81f-e64ef7757397	Detection		NeuN: Ignore*	Root object (Image)	Polygon	986.59	1072.2	1712.7097	1249.4113	896.2097	502.8779	0.35	51.3464
