Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ROI: 2.00 µm per pixel: Channel 2: Mean	ROI: 2.00 µm per pixel: Channel 3: Mean	ROI: 2.00 µm per pixel: Channel 4: Mean	Area µm^2	Circularity	Max diameter µm
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	e696541e-6cab-483d-80ab-56590cb6ee81	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	327.72	183.22	4411.3652	704.7778	2920.5874	279.2527	0.5565	26.8016
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	66450a61-2507-4c29-af75-a556b2ee320d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	206.18	311.86	9287.0908	443.7879	2561.7122	278.118	0.4912	26.5729
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	4260cb79-b6f9-4b36-97c7-9b64589c6553	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	100.48	394.65	10745.6777	512.8387	7656.7744	278.2484	0.6047	23.7315
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	8906defe-f301-4d21-b4f7-b784101ec957	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	215.12	267.61	6683.8955	470.0298	2955.5969	276.7515	0.6431	21.0941
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	b0084bac-7fed-4b25-996a-783c2ff648f7	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	497.08	337.58	7401.7793	407.7206	5675.3086	275.2427	0.5674	26.5592
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	847d2705-9a90-4b20-a598-25980de4670d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	181.26	185.44	3273.9092	424.5	1415.5909	271.4998	0.6264	23.5136
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	c841a68b-7270-4782-bcf1-cc45b75363fa	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	401.19	215.68	8522.7461	471.7302	4364.6665	271.3834	0.5413	27.6827
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	7dfd7ff9-d115-434e-ad48-d0ebe2e671fb	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	167.86	267.31	5441.8789	407.394	2888.5454	270.2596	0.5078	29.7321
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	7dc7d5b2-0d87-4b79-9ac9-57be22347a16	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	488.95	318.28	10426.9844	520.125	8017.6094	267.8767	0.6301	25.5248
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	82cf5e5e-2647-4666-9d85-3a0633a3ac6f	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	205.35	295.13	5720.6562	560.125	4418.2812	262.1111	0.5218	28.8508
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	870b8320-c821-489f-afa3-55294899c1bc	Detection		NeuN: Ignore*	Root object (Image)	Polygon	545.46	486.02	3943.4753	563.918	4787.0166	259.3693	0.6663	22.0988
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	15fa88a6-dde9-40b5-bd3f-f8a997eb8d95	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	338.7	289.85	10445.167	465.8833	5327.4834	259.6371	0.5984	26.7845
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	f1dd279d-d30b-46cd-8754-0b5c5934d130	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	329.44	465.65	7257.8359	641.9344	4514.7871	258.1391	0.6669	21.2861
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	9a1e9718-a418-49c9-99ab-788cf6684904	Detection		NeuN: Ignore*	Root object (Image)	Polygon	359.66	99.96	3055.0161	450.5161	3041.1453	249.5013	0.4856	26.7428
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	bdd667ef-9762-4bea-836c-8582108bd5bf	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	267.62	297.09	6813	482.7758	1467.3793	245.8699	0.717	18.8317
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	73450287-8010-45ca-a17d-8eaedb7b74e4	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	147.46	275.72	4629.3511	524.5789	3123.4036	244.1227	0.5624	21.1895
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	bf4d89dd-8e60-40a5-a4ae-f3981d55b54b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	355.49	197.73	4538.8213	769.5	4398.1606	242.2502	0.6598	21.303
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	4ff23d56-3a2f-482d-919d-eb654d40e85f	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	180.38	311.66	6033.4727	397.4546	2246.5637	232.364	0.6194	19.7244
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	113c1de6-50a0-49a8-b513-0f2e0d5b3b87	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	430.35	277.21	14325.8486	607.2075	6450.8682	227.8614	0.6689	19.3618
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	5177d393-f2e0-463f-bfa4-2f2e02b73595	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	187.06	331.36	7177.2451	462.3585	3968.3774	224.3626	0.5312	21.4148
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	3c590ba4-77fa-4912-b6a0-049bd7c68e62	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	438.69	321.11	18561.6191	503.76	6170.6802	218.7413	0.632	19.8715
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	d5f44339-bd6c-41db-b6da-86dd5a6b1c83	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	461.33	213.14	4143.4683	820.6808	3521.2341	217.3743	0.6121	21.1882
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	c4465c2f-5c60-404d-afcf-51cdac2e8628	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	216.98	481.89	9236.9414	365.3137	3881.6863	216.8769	0.6995	18.6211
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	a201253e-ddbf-4e8c-b60d-35628de6409a	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	272.6	279.47	7290.314	414.1569	2224.5098	214.2579	0.5785	23.3269
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	f955c36d-700d-49f9-92d5-4cb1d727c622	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	321.69	386.23	4144.646	1582.8334	2810.625	211.3746	0.6814	19.4634
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	5a898bdc-b0b0-416f-a99a-f3a955e758d5	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	346.1	234.63	8975.6738	641.2653	4481.3877	209.494	0.4948	24.5192
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	bd2c9179-e344-4dd9-9aa8-b92d143b57ee	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	291.23	299.97	6590.5957	398.0638	1944.2766	209.8647	0.6103	23.0083
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	3aa1a056-eb77-4965-a1ab-c6d268a1ebdd	Detection		NeuN: Ignore*	Root object (Image)	Polygon	193.78	173.6	3394.5869	432.7391	3071.1086	208.6117	0.5756	22.7003
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	2b809f27-ce17-40b2-8539-c6d299b8127f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	232.89	482.3	3938.3125	366.0208	3021.1667	206.8759	0.4856	24.4172
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	24d44d83-d144-413b-a9cb-c033382a87d2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	212.63	498.06	2139.26	385.46	1934.4	206.3717	0.6592	19.2357
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	3aec515e-95ef-462a-bc9c-961e36e25360	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	416.72	285.91	7050.6958	486.6956	4104.7607	205.0163	0.6271	20.6718
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	c78a9176-8a42-47b2-ab2b-ee50c692e68e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	142.43	254.79	9004.2764	463.7021	3633.7659	199.2475	0.5536	22.6371
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	6716f450-7088-4d1e-be27-a307db6f68ea	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	356.72	446.39	5622.7778	391	4179.3555	198.0077	0.65	18.821
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	6f11ddda-dcf0-44f1-be13-62a626080e0c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	328.75	204.33	7515.1333	611.1778	3622.2	190.5087	0.5886	20.414
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	24428795-cada-446d-a88e-30b9f97130f0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	350.83	391.7	3853.3333	362.8667	5559.5112	190.4965	0.6086	21.9668
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	642bf0d2-8f4d-4e98-9e24-6eb81dab8cfe	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	484.12	383.34	7829.814	392.6279	3497.4187	189.3649	0.58	22.0496
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	a5376b05-f2ce-4c99-96c1-3c4cf628c676	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	414.64	120.75	5676.7383	568.1905	3296.3809	185.3831	0.5856	19.7962
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	2e13c769-4faf-4ba2-b0ce-c13efb1b9746	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	318.59	281.34	7942.5317	440.5532	2164.0425	185.4791	0.5871	21.594
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	0087d8cc-7eba-484d-ae22-476118560e74	Detection		NeuN: Ignore*	Root object (Image)	Polygon	174.04	344.3	3962.7561	464.7805	3216.1462	177.8839	0.611	18.5057
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	163aba21-6b1f-4b80-b2be-03e8558f1c7e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	220.28	192.49	4131.5479	471.4762	4561.2144	175.3726	0.7097	17.5871
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	6fa6b8ec-604c-489f-ae02-d7041696bbd5	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	193.36	277.61	4858.4722	370.6667	2355.3611	163.622	0.5699	20.6168
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	5bf8ba0c-cc4f-4797-bfb6-583bfda46f2d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	134.97	362.04	3737.6365	423.9697	4327.5757	163.7407	0.6918	16.7978
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	c12cbcf4-1f11-4e11-98b9-e6ebbc0f222f	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	452.82	170.16	6735.9395	593.3939	3969.394	162.8956	0.6689	18.0785
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	76b4d300-5791-463f-a40c-1ede5d7da42d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	402.81	276.74	11110.667	455.3889	5455.5	162.8717	0.6241	17.9749
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	1678df50-eaff-4ae0-b8af-d07b282c1dd5	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	309.83	230.99	8275.9473	401.7368	3355.3948	161.231	0.6938	15.9447
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	67fb215b-30bc-4c2f-b254-0e89dadb88fb	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	468.46	257.08	6634.0859	600.5143	4529.457	159.9962	0.6067	19.678
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	ec7f5b9e-718f-41fd-a767-4042715bb59d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	283.71	283.6	6739.1577	504.1053	4182.1841	159.5005	0.6317	17.5443
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	799c977f-a90a-4547-a0a1-7da5f10ba61c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	192.45	266.14	3564.4866	404.0811	5179.1621	154.6148	0.4967	20.2468
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	a1e8b4b4-ad20-4a78-acbe-c7e19d4df880	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	320.06	130.69	9122.7949	494.1026	3571.4358	151.8675	0.6443	18.1989
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	f3a038dc-99bd-4f97-a300-fcfa75e822c0	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	420.81	242.36	9894.5	455.0882	4002.8235	149.1152	0.6079	18.0692
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	bd7f3d35-1421-499c-ba68-00bca66332e9	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	403.98	289.31	9592.4824	493.8621	5130.207	146.6142	0.6783	17.4139
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	a296cc2c-e24d-4011-a7f3-9097996ee217	Detection		NeuN: Ignore*	Root object (Image)	Polygon	248.39	309.86	3656.394	383.606	1586.7878	144.8646	0.5623	19.604
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	684a335f-b8dd-430a-bdaa-68a6056acd1b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	353.14	242.65	7643.0312	438.9688	3603.6875	143.1247	0.5069	18.6445
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	b9383291-2bd3-448d-bfcf-bbf9e86f180a	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	357.16	287.91	4321.8623	384.0345	2822.4482	139.4965	0.6366	15.8113
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	da2234a7-9e91-43c9-be99-2bd27502fca6	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	282.28	262.13	11735	412.8571	1608.5	138.9971	0.6961	16.1019
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	11fc3698-64d8-4ac8-ace5-ca28e3241ede	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	386.24	186.53	7208.4062	525.5625	3886.375	138.9939	0.6614	16.044
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	577ce7b0-f683-4e82-9722-89ed310ff924	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	374.97	175.41	15659.8662	676.9333	2643	135.2423	0.5416	19.5558
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	8275ab07-0814-4baf-9883-1d51faf80701	Detection		NeuN: Ignore*	Root object (Image)	Polygon	166.37	335.59	3933.3438	472.5312	3886.875	131.4969	0.6105	17.6855
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	be4b2035-5b63-4983-9a9a-14962a585174	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	245.11	458.47	4194.0371	428.8148	5271.7778	127.3678	0.5318	19.4462
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	1520c937-8658-45c8-b8dd-47ade0118cde	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	233.85	197.59	8848.958	438.9167	3179.5	116.7516	0.6623	14.7053
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	11e5d4df-0141-476d-8c65-281edbab2403	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	211.85	456.72	5399.6401	418.24	2872.8401	114.7572	0.6309	15.3528
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	0ca2e461-ec37-40a0-8aec-78e3ca91bb0d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	315.19	472.36	21606.1152	528.9615	3384.0386	108.7509	0.6095	16.9774
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	7b31561e-e098-4f43-9ed4-7b41c0b8794f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	422.4	182.29	1928	347.88	2734.6001	108.1371	0.511	17.3004
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	71139378-1bb5-4a53-ad47-5387bcc9ab76	Detection		NeuN: Ignore*	Root object (Image)	Polygon	449.1	217.18	3990	578.381	2969.238	91.1121	0.6388	14.2131
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	0188217f-2587-4b47-b17d-95e1c3dcc72b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	370.74	222.96	5267.2729	533.6364	3880.4092	90.1219	0.6231	13.2683
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	346846a3-8f3e-4728-8ad2-b465254a971d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	358.39	487.9	3601.375	301.5625	2004.25	72.4978	0.4185	17.4445
DRG T F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG T F1_coupe 4	ec4bc3af-1f80-44c8-a625-57c9c0a62c36	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	240.58	289.21	4920.1816	364.3636	2374.4546	48.3803	0.5363	10.5484
